,decade,yearID,BA,BABIP,KPG,OBP,BBPG,ERA,OPS,SLG
99,1970,1970,4.749101721567811,9.693505111124546,12.13498104373307,11.009928893048569,17.062708825014127,10.809274390586182,11.568485542059328,12.174842810817024
100,1970,1971,3.477471080834226,8.257861206134201,11.294290082851909,9.35137876502275,15.459627993664311,8.149292110774475,9.082547963832752,9.122994589481447
101,1970,1972,1.959672607032252,7.29616281951412,11.651493414536713,8.22258129731297,14.977408772555076,6.846187092376269,7.592501523829345,7.407518165698886
102,1970,1973,5.578046170666864,9.833796368157353,10.88409121666734,10.926097399581847,16.184280780884254,9.9180559337469,10.956495835194517,11.149436548456237
103,1970,1974,5.549917912274446,10.00743102540749,10.330103581343856,10.713822109127477,15.962044502318884,9.160076311509927,10.049349839546512,9.703837070084045
104,1970,1975,5.749160776796687,10.059400984145368,10.272392353305623,11.190373092204124,16.684729632498538,9.690602652642688,10.689823193424033,10.448511038297832
105,1970,1976,5.166181083268645,9.806122978912551,9.874034939761128,9.948252383880998,15.18022131903324,8.438243850531977,9.000292883777583,8.471440940306755
106,1970,1977,7.573988613562576,11.543139248936608,10.709997762090202,11.614717011111171,15.650648976860467,11.532147847239422,13.178237373023403,14.547402799614076
107,1970,1978,5.836956988213149,9.611836771929571,9.835676029307486,10.519755039651137,15.518520855590353,9.540435139776564,10.762985175117205,11.146073023561252
108,1970,1979,7.93379427738588,11.258540310525353,9.82810604622371,11.680604861452421,15.572129302937336,11.554859745460629,12.90256983001106,13.997955216034704
109,1980,1980,7.685038331347021,11.568379185258282,9.812348798549253,11.074720960096279,14.87109762391395,10.528142965427563,11.797170132467613,12.529739306608672
110,1980,1981,5.240378818019794,9.230715841841693,9.675424535603858,9.953244024596,15.112422691009451,8.880671929045649,9.645952990423085,9.623759858626244
111,1980,1982,6.748627426165296,10.629211357677576,10.380034827000586,10.708089282611141,15.00624577571701,10.662599202394379,11.702949899585509,12.670683322571186
112,1980,1983,6.65573729958327,11.014995387747742,10.705595215059203,10.940023350567943,15.343652814197739,10.7257287607475,11.859708734657431,12.755548362486799
113,1980,1984,6.39164800671829,11.2751100200987,11.164996179885192,10.613915241420433,15.107343616868473,10.33008311906787,11.323978433244598,12.071406861243581
114,1980,1985,5.608088393412186,9.747750628619546,11.152690363521884,10.636884119131283,15.791975777260681,10.858098995760113,11.859769988876467,13.011737809557323
115,1980,1986,5.789062922900163,11.156131863798224,12.43451970427465,11.120624517843659,16.28289056613688,11.361133432658566,12.436707117718447,13.636529484397048
116,1980,1987,7.241970975836689,12.08718511319913,12.696846472320535,12.078949424571384,16.539293917311902,13.407785106780004,14.602442273439912,16.706338472219677
117,1980,1988,4.828238430697375,10.150609511714775,11.665724347072128,9.661138935950452,14.693615021665018,9.837455469084823,10.280428230023954,11.007019201130863
118,1980,1989,4.798697691461558,10.462271114902972,11.817195799679197,9.964678711039594,15.368822612901202,9.69345038750688,10.210310716548639,10.625003443463278
119,1990,1990,5.835568298155066,11.495345293501469,11.98773713653613,10.878564626413286,15.854809708287274,10.651996329313878,11.504537994612154,12.171268268381233
120,1990,1991,5.237250716642369,10.993574071853411,12.219006144753342,10.632374876569122,15.926406898488901,10.97050809571634,11.325161287919276,12.057931693211279
121,1990,1992,5.246245509861057,11.01099478844272,11.71265377634696,10.43987217501604,15.512809865490647,9.914516586845911,10.610725983614564,10.940821260657742
122,1990,1993,7.822069722848534,13.573836627297354,12.299886584450858,12.201223312510132,16.060457890111987,12.75199335296082,13.638377343354799,14.876169643307744
123,1990,1994,9.101750200533282,15.215331315511236,13.201616752616438,13.379003642728026,16.849969674350294,14.798826654394595,15.970831550409395,18.059226314601165
124,1990,1995,8.300840266787636,14.771848885066651,13.506412185955785,13.238627483923205,17.13095174926891,14.415885624071684,15.310630626748614,16.99522857458613
125,1990,1996,9.145158735628451,15.684114618896247,13.87089765649235,13.749962409248917,17.20620823190455,15.43186819041637,16.344737811592264,18.41561324275929
126,1990,1997,8.292629533519614,15.64313689938791,14.246234106720593,13.089146965122481,16.74731275249312,14.01839173879566,15.40242007177075,17.28592106830501
127,1990,1998,8.131608027286871,15.13240784313425,14.122572326037943,12.787587760494443,16.33257640927543,14.288411355504547,15.342841367523018,17.433945975449745
128,1990,1999,9.503333302801666,15.71477409384056,13.81899285652464,14.49037695225893,18.0396972330105,16.054776741242883,17.300388839254936,19.50194651709375
129,2000,2000,9.301661883180316,15.352298946621554,13.925030632820825,14.551862437943877,18.410571398596197,16.444596543480042,17.607434399310364,20.0
130,2000,2001,7.509962923269385,14.131757751601604,14.430175014718667,12.291696948933959,15.680154272226812,14.198981432160744,15.65405494013313,18.410314277089125
131,2000,2002,6.7865644299577745,13.197501411085673,13.935027488654208,12.105393861143694,16.178362396360598,13.312973842820114,14.722948257462928,16.899855066632995
132,2000,2003,7.584673651488279,13.544731075747038,13.61687547881579,12.352124493118431,15.753066234087637,14.085671922640818,15.295676330979767,17.717323527288183
133,2000,2004,8.082081434403943,14.431834888915942,14.105158373653746,12.772371433128596,16.099476968184156,14.500048819357033,15.976950055538666,18.58264434072722
134,2000,2005,7.651272738525412,13.842885838317658,13.575195789079512,11.951530834802755,15.033927295892884,13.391867712421291,14.84147636293089,17.242145225726336
135,2000,2006,8.99422032438501,15.599616944477937,14.068744636255053,13.056283332463936,15.737843170770683,14.896023263229006,16.456712961921617,19.20218015306203
136,2000,2007,8.64120131643089,16.089133748296224,14.272425649217546,12.95356081459528,15.927405742279774,14.553295868634242,15.632950857016878,17.813395941760565
137,2000,2008,7.454287162021521,15.206892597287652,14.642132868371402,12.473996031694508,16.24259464579253,13.601327004878463,14.860979823011045,16.835723303312705
138,2000,2009,7.0891831742068785,15.019874596473235,15.02577538454183,12.412731246744169,16.594207856194675,13.58827152255321,14.96097693067431,17.066596661001984
139,2010,2010,5.690291446736669,14.351397253569775,15.367981576629358,11.112749374127384,15.641627087801682,12.043029330628542,13.087643134201844,14.809168189141161
140,2010,2011,5.062687912322573,13.704150029340136,15.371012113885886,10.200847341833384,14.709336268200069,11.169367594428394,12.333962550832226,14.229479205396755
141,2010,2012,4.915690387903262,14.24186287012887,16.399873296844717,9.971652351672626,14.431444057973184,11.6304757393962,12.759136269630144,15.18468427596951
142,2010,2013,4.619703367090821,14.37732891534023,16.416439364720844,9.762390810723854,14.243396543613812,10.680052315797973,11.912703897815218,13.84529189972007
143,2010,2014,3.9837195978566453,14.804371445601141,16.79332161004841,9.075656585841678,13.57208124605548,9.88531383571551,10.735360038162243,12.316505419132415
144,2010,2015,4.886854427869599,14.907328671499476,16.883409413983767,9.671633563980869,13.70462580004125,11.29287938546246,12.554826569201476,15.07215917966141
145,2010,2016,5.13876463953094,15.188952863967495,17.68954893221342,10.581060357319082,14.87231203637202,12.746116543633956,14.067208638323761,17.012959641740984
146,2010,2017,5.034741017569214,15.031487860866562,18.269412161047043,11.126397558761617,15.71817049496931,13.82071744336603,15.043046899703121,18.300246629048193
147,2010,2018,3.0991856746935325,13.955634657247256,18.708469798586695,10.031609778438842,15.465279265611695,12.490058789284566,13.13344418893021,15.804511988269741
148,2010,2019,4.287074742003341,14.677269003202486,19.539578366344067,10.859612427290424,15.723875957906422,14.759683065620825,15.672176249605467,19.652540898864586
149,2020,2020,2.1791748168022256,12.930863922133373,20.0,10.836475428275298,17.064553380105522,14.426836174221956,14.211389526706464,17.055458694511618
